rank,name,postcode,address,rating,reviewCount,removedRange,removedMin,removedMax,removedEstimate,deletionRatioPct,realRatingAdjusted,removedText,url
281,Studio Royal Osnabrück,49090,,5,4,2–5,2,5,3.5,46.67,3.133,Zwei bis fünf Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Studio+Royal+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e739c1205743:0x97d7c8ff7d1492ad!8m2!3d52.3062515!4d8.0056711!16s%2Fg%2F11hwf6x2tr!19sChIJQ1cgwTnnuUcRrZIUff_I15c?authuser=0&hl=de&rclk=1
282,Modehaus Schulte,48480,,4.4,1322,1,1,1,1,0.08,4.397,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Modehaus+Schulte/data=!4m7!3m6!1s0x47b9d44234e6e5bf:0x24b32eee89974b46!8m2!3d52.399249!4d7.5617746!16s%2Fg%2F1tg7r35_!19sChIJv-XmNELUuUcRRkuXie4usyQ?authuser=0&hl=de&rclk=1
283,Hotel ibis budget Osnabrück City,49074,,3.6,1203,1,1,1,1,0.08,3.598,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Hotel+ibis+budget+Osnabr%C3%BCck+City/data=!4m7!3m6!1s0x47b9e59bfe2617d3:0x704e89a0356a50a3!8m2!3d52.2730754!4d8.0585189!16s%2Fg%2F1q5by3f51!19sChIJ0xcm_pvluUcRo1BqNaCJTnA?authuser=0&hl=de&rclk=1
284,Hotel ibis budget Osnabrück City,49090,,3.6,1203,1,1,1,1,0.08,3.598,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Hotel+ibis+budget+Osnabr%C3%BCck+City/data=!4m10!3m9!1s0x47b9e5995582b0c9:0x704e89a0356a50a3!5m2!4m1!1i2!8m2!3d52.273075!4d8.058519!16s%2Fg%2F1q5by3f51!19sChIJybCCVZnluUcRo1BqNaCJTnA?authuser=0&hl=de&rclk=1
285,Lidl,48429,,4.2,896,1,1,1,1,0.11,4.196,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Lidl/data=!4m7!3m6!1s0x47b9dad0b012f755:0x663f5d46ad3436a!8m2!3d52.28892!4d7.72712!16s%2Fg%2F1td3kpkz!19sChIJVfcSsNDauUcRakPTatT1YwY?authuser=0&hl=de&rclk=1
286,zierfische direkt,49084,,4.9,695,1,1,1,1,0.14,4.894,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/zierfische+direkt/data=!4m7!3m6!1s0x47b9e549029813e1:0xaaa51b4ec2d4df37!8m2!3d52.2722115!4d8.0657807!16s%2Fg%2F11lrknps7n!19sChIJ4ROYAknluUcRN9_Uwk4bpao?authuser=0&hl=de&rclk=1
287,Cafe Europa,49214,,3.7,683,1,1,1,1,0.15,3.696,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Cafe+Europa/data=!4m7!3m6!1s0x47ba3d11a8663659:0x1b64f6d63757bdc9!8m2!3d52.023287!4d8.533895!16s%2Fg%2F1ttpf_h_!19sChIJWTZmqBE9ukcRyb1XN9b2ZBs?authuser=0&hl=de&rclk=1
288,"Mercedes-Benz, smart Verkauf & Service | Senger",48429,,4.4,579,1,1,1,1,0.17,4.394,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,"https://www.google.com/maps/place/Mercedes-Benz,+smart+Verkauf+%26+Service+%7C+Senger/data=!4m7!3m6!1s0x47b832a5bf58bd47:0x804f9aea952ecef2!8m2!3d52.2909042!4d7.441249!16s%2Fg%2F11s8qz8bg1!19sChIJR71Yv6UyuEcR8s4uleqaT4A?authuser=0&hl=de&rclk=1"
289,Bomi GmbH,48480,,5,549,1,1,1,1,0.18,4.993,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bomi+GmbH/data=!4m7!3m6!1s0x47b9d440c4ba01bb:0x666b5c840ab9d074!8m2!3d52.4115146!4d7.535283!16s%2Fg%2F11c6smddbc!19sChIJuwG6xEDUuUcRdNC5CoRca2Y?authuser=0&hl=de&rclk=1
290,Zum Uhlenhook,48429,,4.6,489,1,1,1,1,0.2,4.593,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Zum+Uhlenhook/data=!4m7!3m6!1s0x47b83260f23b1545:0xd32c1d0c09166e95!8m2!3d52.2808962!4d7.3948132!16s%2Fg%2F1tdy3kc7!19sChIJRRU78mAyuEcRlW4WCQwdLNM?authuser=0&hl=de&rclk=1
291,Bayrischer Hof - Hotel Restaurant,49143,,4.5,471,1,1,1,1,0.21,4.493,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bayrischer+Hof+-+Hotel+Restaurant/data=!4m10!3m9!1s0x47ba1d6f13b8af1f:0x83a8dc834a1745cd!5m2!4m1!1i2!8m2!3d52.20859!4d8.34341!16s%2Fg%2F1tflw_4d!19sChIJH6-4E28dukcRzUUXSoPcqIM?authuser=0&hl=de&rclk=1
292,La Bruschetta da Hamed,48432,,4.9,465,1,1,1,1,0.21,4.892,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/La+Bruschetta+da+Hamed/data=!4m7!3m6!1s0x47b9d1e5c08e5b5b:0x8710ac5d3b0af4c2!8m2!3d52.297354!4d7.5892212!16s%2Fg%2F11ddwx3wql!19sChIJW1uOwOXRuUcRwvQKO12sEIc?authuser=0&hl=de&rclk=1
293,Algarve,49074,,4.6,459,1,1,1,1,0.22,4.592,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Algarve/data=!4m7!3m6!1s0x47b9e5979bfa4a09:0xd90eb0178f597de3!8m2!3d52.2765844!4d8.0515067!16s%2Fg%2F11fyzdtm0x!19sChIJCUr6m5fluUcR431ZjxewDtk?authuser=0&hl=de&rclk=1
294,Lidl,48477,,4.3,441,1,1,1,1,0.23,4.293,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Lidl/data=!4m7!3m6!1s0x47b9db77626d1ce3:0xed28ecd00d49f035!8m2!3d52.31467!4d7.78404!16s%2Fg%2F1ts3dqsm!19sChIJ4xxtYnfbuUcRNfBJDdDsKO0?authuser=0&hl=de&rclk=1
295,Zinnober,49074,,4.7,430,1,1,1,1,0.23,4.691,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Zinnober/data=!4m7!3m6!1s0x47b9e59a9bfe74c5:0x1c24e7ba1611749!8m2!3d52.2698907!4d8.051957!16s%2Fg%2F1tf2r9zh!19sChIJxXT-m5rluUcRSRdhoXtOwgE?authuser=0&hl=de&rclk=1
296,Parkhotel Sonnenhaus,49152,,4.5,414,1,1,1,1,0.24,4.492,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Parkhotel+Sonnenhaus/data=!4m10!3m9!1s0x47ba10566b10f335:0x7e881523b948db6c!5m2!4m1!1i2!8m2!3d52.20419!4d8.57221!16s%2Fg%2F1td6x6qy!19sChIJNfMQa1YQukcRbNtIuSMViH4?authuser=0&hl=de&rclk=1
297,Samanda,49074,,4.9,399,1,1,1,1,0.25,4.89,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Samanda/data=!4m7!3m6!1s0x47b9e5c15b338cfb:0xf21ee518bf32901b!8m2!3d52.2767946!4d8.0399309!16s%2Fg%2F11q89sk9rm!19sChIJ-4wzW8HluUcRG5AyvxjlHvI?authuser=0&hl=de&rclk=1
298,Divan Kebaphaus Dissen,49176,,4.5,387,1,1,1,1,0.26,4.491,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Divan+Kebaphaus+Dissen/data=!4m7!3m6!1s0x47b9f488a33dec81:0xf5452f73e987554b!8m2!3d52.11459!4d8.20174!16s%2Fg%2F11c5mpj2p0!19sChIJgew9o4j0uUcRS1WH6XMvRfU?authuser=0&hl=de&rclk=1
299,4monkeys Shisha Bar,48432,,5,325,1,1,1,1,0.31,4.988,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/4monkeys+Shisha+Bar/data=!4m7!3m6!1s0x47b9cb5da1266f05:0xb5af193063a40f5a!8m2!3d52.1739785!4d7.5296041!16s%2Fg%2F11jj2ldfbw!19sChIJBW8moV3LuUcRWg-kYzAZr7U?authuser=0&hl=de&rclk=1
300,ÁRO Osnabrück - Asian Fusion Kitchen | Finest Bowls,49074,,4.9,325,1,1,1,1,0.31,4.888,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/%C3%81RO+Osnabr%C3%BCck+-+Asian+Fusion+Kitchen+%7C+Finest+Bowls/data=!4m7!3m6!1s0x47b9e52b6a11d5ed:0x18493e107d0aa92e!8m2!3d52.2724906!4d8.0459566!16s%2Fg%2F11q4c43xpr!19sChIJ7dURaivluUcRLqkKfRA-SRg?authuser=0&hl=de&rclk=1
301,Awania-Grill Rheine,48429,,3.7,282,1,1,1,1,0.35,3.69,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Awania-Grill+Rheine/data=!4m7!3m6!1s0x47b832c3f88d18fd:0x47f6cd499be6e13f!8m2!3d52.2711236!4d7.4308999!16s%2Fg%2F11clw2sqrk!19sChIJ_RiN-MMyuEcRP-Hmm0nN9kc?authuser=0&hl=de&rclk=1
302,FIM Finanz- und Immobilienmanagement GmbH,49143,,4.8,249,1,1,1,1,0.4,4.785,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/FIM+Finanz-+und+Immobilienmanagement+GmbH/data=!4m7!3m6!1s0x47b9f00d9d391335:0x79b966e54bf2d43d!8m2!3d52.2420821!4d8.1376897!16s%2Fg%2F11b6d62w0k!19sChIJNRM5nQ3wuUcRPdTyS-VmuXk?authuser=0&hl=de&rclk=1
303,Barber SHOP BY MIMO,49124,,4.9,217,1,1,1,1,0.46,4.882,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Barber+SHOP+BY+MIMO/data=!4m7!3m6!1s0x47b9e93fe80ac777:0x8d8d0f609ac1145e!8m2!3d52.1967643!4d7.9801586!16s%2Fg%2F11fjvwjx_d!19sChIJd8cK6D_puUcRXhTBmmAPjY0?authuser=0&hl=de&rclk=1
304,Pizzeria La Cantina,49186,,4.5,213,1,1,1,1,0.47,4.484,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Pizzeria+La+Cantina/data=!4m7!3m6!1s0x47b9edcf6dc32fa3:0x905b82b4f8837284!8m2!3d52.1584111!4d8.0449963!16s%2Fg%2F1tfsghq7!19sChIJoy_Dbc_tuUcRhHKD-LSCW5A?authuser=0&hl=de&rclk=1
305,Active Sportshop GmbH Osnabrück,49074,,4.9,211,1,1,1,1,0.47,4.882,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Active+Sportshop+GmbH+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e5eab4b8207d:0xc20eeed89974c81a!8m2!3d52.2660109!4d8.0543313!16s%2Fg%2F1tffc8xb!19sChIJfSC4tOrluUcRGsh0mdjuDsI?authuser=0&hl=de&rclk=1
306,Schüchtermann-Klinik,49214,,4.6,207,1,1,1,1,0.48,4.583,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Sch%C3%BCchtermann-Klinik/data=!4m7!3m6!1s0x47b9f371897daa55:0xd8d1445a4a632be5!8m2!3d52.1127078!4d8.1654244!16s%2Fg%2F1tpc71t7!19sChIJVap9iXHzuUcR5StjSlpE0dg?authuser=0&hl=de&rclk=1
307,Hohe Heide Beckmann Alpaka Spaziergänge und Alpaka-Produkte,48432,,4.7,205,1,1,1,1,0.49,4.682,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Hohe+Heide+Beckmann+Alpaka+Spazierg%C3%A4nge+und+Alpaka-Produkte/data=!4m7!3m6!1s0x47b9ccfb8fef3c89:0xaa7b6995e1c95453!8m2!3d52.2456324!4d7.4910924!16s%2Fg%2F1w345qbp!19sChIJiTzvj_vMuUcRU1TJ4ZVpe6o?authuser=0&hl=de&rclk=1
308,City Grill Holzhausen,49124,,4.2,204,1,1,1,1,0.49,4.184,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/City+Grill+Holzhausen/data=!4m7!3m6!1s0x47b9ef28b36f0a49:0x16f9c3dae2a2179d!8m2!3d52.2229148!4d8.0077822!16s%2Fg%2F1hc452rwq!19sChIJSQpvsyjvuUcRnRei4trD-RY?authuser=0&hl=de&rclk=1
309,datos Immobilien GmbH,49078,,4.9,203,1,1,1,1,0.49,4.881,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/datos+Immobilien+GmbH/data=!4m7!3m6!1s0x47b9e5e5c3d10b21:0x3e29976951dddb1!8m2!3d52.2745529!4d8.0219797!16s%2Fg%2F1tfm0kf8!19sChIJIQvRw-XluUcRsd0dlXaZ4gM?authuser=0&hl=de&rclk=1
310,Royal Cut Friseure,48496,,4.9,195,1,1,1,1,0.51,4.88,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Royal+Cut+Friseure/data=!4m7!3m6!1s0x47b9dda12420b3d1:0x1e1cb3f148cbe71d!8m2!3d52.31516!4d7.87606!16s%2Fg%2F1td12c54!19sChIJ0bMgJKHduUcRHefLSPGzHB4?authuser=0&hl=de&rclk=1
311,VIVA Fitness Bad Essen,49152,,4.9,193,1,1,1,1,0.52,4.88,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/VIVA+Fitness+Bad+Essen/data=!4m7!3m6!1s0x47b9ffb2b7abe629:0x5b87bebe8bc2c9fe!8m2!3d52.3297956!4d8.3209037!16s%2Fg%2F11fn2gwlxf!19sChIJKeart7L_uUcR_snCi76-h1s?authuser=0&hl=de&rclk=1
312,Scum Bar,48429,,4.6,189,1,1,1,1,0.53,4.581,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Scum+Bar/data=!4m7!3m6!1s0x47b832b86a89b1e5:0xfbc8008b99c1b934!8m2!3d52.2778118!4d7.4377282!16s%2Fg%2F1tfg24zk!19sChIJ5bGJargyuEcRNLnBmYsAyPs?authuser=0&hl=de&rclk=1
313,clever fit Hagen am Teutoburger Wald,49170,,5,184,1,1,1,1,0.54,4.978,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/clever+fit+Hagen+am+Teutoburger+Wald/data=!4m7!3m6!1s0x47b9e9c4e4f1b05d:0x33cad16a2aa1abdd!8m2!3d52.1988319!4d7.9877246!16s%2Fg%2F11hz6mgzzb!19sChIJXbDx5MTpuUcR3auhKmrRyjM?authuser=0&hl=de&rclk=1
314,STAYERY Osnabrück Innenstadt,49074,,4.9,177,1,1,1,1,0.56,4.878,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/STAYERY+Osnabr%C3%BCck+Innenstadt/data=!4m10!3m9!1s0x47b9e5e68b5c011b:0x3e83150fc528c2f4!5m2!4m1!1i2!8m2!3d52.2714796!4d8.0507219!16s%2Fg%2F11xn_y7r_6!19sChIJGwFci-bluUcR9MIoxQ8Vgz4?authuser=0&hl=de&rclk=1
315,Klinik Münsterland,49214,,4.6,172,1,1,1,1,0.58,4.579,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Klinik+M%C3%BCnsterland/data=!4m7!3m6!1s0x47b9f36f17d15781:0xcece63b57fb40e81!8m2!3d52.1065494!4d8.1683419!16s%2Fg%2F1tl9lpdk!19sChIJgVfRF2_zuUcRgQ60f7Vjzs4?authuser=0&hl=de&rclk=1
316,Elektro Batz,48480,,5,161,1,1,1,1,0.62,4.975,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Elektro+Batz/data=!4m7!3m6!1s0x47b82dfb4928c441:0x136f779cf254b27b!8m2!3d52.3667329!4d7.4506021!16s%2Fg%2F11tt54nnk2!19sChIJQcQoSfstuEcRe7JU8px3bxM?authuser=0&hl=de&rclk=1
317,VIVA Fitness Bohmte,49152,,4.8,154,1,1,1,1,0.65,4.775,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/VIVA+Fitness+Bohmte/data=!4m7!3m6!1s0x47b9ffde32e143e5:0x7e11565f49fbba24!8m2!3d52.3689483!4d8.323097!16s%2Fg%2F11hyt6q6z7!19sChIJ5UPhMt7_uUcRJLr7SV9WEX4?authuser=0&hl=de&rclk=1
318,Saerbecker Ecke Restaurant Und Bar,48432,,4.9,152,1,1,1,1,0.65,4.875,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Saerbecker+Ecke+Restaurant+Und+Bar/data=!4m7!3m6!1s0x47b9c9006a87cefb:0x6af844c4891d1034!8m2!3d52.1738806!4d7.6364509!16s%2Fg%2F11vpn2vd2s!19sChIJ-86HagDJuUcRNBAdicRE-Go?authuser=0&hl=de&rclk=1
319,Haarstudio Exact bei Asli,49074,,5,139,1,1,1,1,0.71,4.971,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Haarstudio+Exact+bei+Asli/data=!4m7!3m6!1s0x47b9e582049a2cf5:0xa5715e6d475a1053!8m2!3d52.2624519!4d8.0619704!16s%2Fg%2F1tdgzd10!19sChIJ9SyaBILluUcRUxBaR21ecaU?authuser=0&hl=de&rclk=1
320,Börger - Qualität in Holz,48480,,4.9,127,1,1,1,1,0.78,4.87,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/B%C3%B6rger+-+Qualit%C3%A4t+in+Holz/data=!4m7!3m6!1s0x47b9d33267afe141:0x5a66142b8a9826f0!8m2!3d52.350009!4d7.477668!16s%2Fg%2F1td3qlbb!19sChIJQeGvZzLTuUcR8CaYiisUZlo?authuser=0&hl=de&rclk=1
321,Zentrum für Urologie in Stadt und Landkreis Osnabrück,49124,,5,121,1,1,1,1,0.82,4.967,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Zentrum+f%C3%BCr+Urologie+in+Stadt+und+Landkreis+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9ef970c969dbb:0x81a37b1e5f8f08d8!8m2!3d52.237788!4d8.071306!16s%2Fg%2F11b86x_xjq!19sChIJu52WDJfvuUcR2AiPXx57o4E?authuser=0&hl=de&rclk=1
322,LVM Versicherung Lennart Ruhöfer - Versicherungsagentur,49080,,4.7,113,1,1,1,1,0.88,4.668,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/LVM+Versicherung+Lennart+Ruh%C3%B6fer+-+Versicherungsagentur/data=!4m7!3m6!1s0x47b9e59591459825:0xedc93d99dab20a3e!8m2!3d52.2655734!4d8.0506104!16s%2Fg%2F11h8kb4y1l!19sChIJJZhFkZXluUcRPgqy2pk9ye0?authuser=0&hl=de&rclk=1
323,Leila Pohl Cosmetics,48429,,4.9,106,1,1,1,1,0.93,4.864,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Leila+Pohl+Cosmetics/data=!4m7!3m6!1s0x47b9cd4da658e8b3:0x33f09f54c835dbae!8m2!3d52.2741841!4d7.4743184!16s%2Fg%2F11lg27lk0l!19sChIJs-hYpk3NuUcRrts1yFSf8DM?authuser=0&hl=de&rclk=1
324,Witte + Penner GbR,49170,,5,101,1,1,1,1,0.98,4.961,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Witte+%2B+Penner+GbR/data=!4m7!3m6!1s0x47b9ec784b223267:0xe1250a892a789c97!8m2!3d52.2128061!4d7.9218597!16s%2Fg%2F1hc6t55lm!19sChIJZzIiS3jsuUcRl5x4KokKJeE?authuser=0&hl=de&rclk=1
325,Bellezza Hair by Migena,49074,,5,83,1,1,1,1,1.19,4.952,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bellezza+Hair+by+Migena/data=!4m7!3m6!1s0x47b9e5005def62bd:0x643366d16a11d60!8m2!3d52.2696256!4d8.0512474!16s%2Fg%2F11y4z_j298!19sChIJvWLvXQDluUcRYB2hFm02QwY?authuser=0&hl=de&rclk=1
326,Dörenberg-Klinik,49186,,3.9,80,1,1,1,1,1.23,3.864,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/D%C3%B6renberg-Klinik/data=!4m7!3m6!1s0x47b9edd276a905a3:0x2143c53552b87d05!8m2!3d52.1625326!4d8.0382354!16s%2Fg%2F1vg_bz32!19sChIJowWpdtLtuUcRBX24UjXFQyE?authuser=0&hl=de&rclk=1
327,FITOMAT Hörstel,48432,,4.9,76,1,1,1,1,1.3,4.849,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/FITOMAT+H%C3%B6rstel/data=!4m7!3m6!1s0x47b9d1ef3700d829:0xebe8c782040a58cd!8m2!3d52.2933444!4d7.5811338!16s%2Fg%2F1pp2tlkk6!19sChIJKdgAN-_RuUcRzVgKBILH6Os?authuser=0&hl=de&rclk=1
328,Auto-HEM,49086,,4.7,71,1,1,1,1,1.39,4.649,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Auto-HEM/data=!4m7!3m6!1s0x47ba3da4aaaaa725:0x62e0b39de3542c7f!8m2!3d52.2647874!4d8.113734!16s%2Fg%2F11s5ww3jyl!19sChIJJaeqqqQ9ukcRfyxU452z4GI?authuser=0&hl=de&rclk=1
329,Mister Barbershop,49143,,4.9,65,1,1,1,1,1.52,4.841,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Mister+Barbershop/data=!4m7!3m6!1s0x47b9f9ecb5aa5e85:0x9ff1683606da17f6!8m2!3d52.3196672!4d8.3372613!16s%2Fg%2F11w_v_0wqt!19sChIJhV6qtez5uUcR9hfaBjZo8Z8?authuser=0&hl=de&rclk=1
330,Einhorn-Apotheke am Heger Tor,49074,,4.9,62,1,1,1,1,1.59,4.838,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Einhorn-Apotheke+am+Heger+Tor/data=!4m7!3m6!1s0x47b9e5eb460d09e5:0xb6b44e572494501e!8m2!3d52.2754159!4d8.0375931!16s%2Fg%2F1tdltcnf!19sChIJ5QkNRuvluUcRHlCUJFdOtLY?authuser=0&hl=de&rclk=1
331,Shindo Selbstsicherheitsschule Osnabrück,49090,,4.9,59,1,1,1,1,1.67,4.835,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Shindo+Selbstsicherheitsschule+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e139af0cf03f:0x262a2e6e5ee4e728!8m2!3d52.29319!4d8.01525!16s%2Fg%2F1tkb469d!19sChIJP_AMrznhuUcRKOfkXm4uKiY?authuser=0&hl=de&rclk=1
332,expert-medizinbedarf.de GmbH,49170,,3.2,59,1,1,1,1,1.67,3.163,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/expert-medizinbedarf.de+GmbH/data=!4m7!3m6!1s0x47b9e98d1d47e3d1:0xb8f1f5141d256197!8m2!3d52.2075982!4d7.9226662!16s%2Fg%2F11k5067vq7!19sChIJ0eNHHY3puUcRl2ElHRT18bg?authuser=0&hl=de&rclk=1
333,Reit- und Sportpferde Garmann GmbH & Co. KG,48496,,4.9,54,1,1,1,1,1.82,4.829,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Reit-+und+Sportpferde+Garmann+GmbH+%26+Co.+KG/data=!4m7!3m6!1s0x47b9d64d7a15b5d3:0x109452885ebcc9e8!8m2!3d52.4238853!4d7.6577749!16s%2Fg%2F1tdq9pcl!19sChIJ07UVek3WuUcR6Mm8XohSlBA?authuser=0&hl=de&rclk=1
334,Physio Team Eversburg,49090,,5,52,1,1,1,1,1.89,4.925,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Physio+Team+Eversburg/data=!4m7!3m6!1s0x47b9e725cf256cfd:0xee367536fe1ddaab!8m2!3d52.2952606!4d8.0125228!16s%2Fg%2F11g22zmd_s!19sChIJ_WwlzyXnuUcRq9od_jZ1Nu4?authuser=0&hl=de&rclk=1
335,Praxis Vi.os – Osteopathie und Physiotherapie in Osnabrück,49078,,4.9,52,1,1,1,1,1.89,4.826,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Praxis+Vi.os+%E2%80%93+Osteopathie+und+Physiotherapie+in+Osnabr%C3%BCck/data=!4m7!3m6!1s0x47b9e5f2fc5e97bd:0xd21a37e9ee53ef52!8m2!3d52.2697089!4d8.0213164!16s%2Fg%2F11hz8n2r45!19sChIJvZde_PLluUcRUu9T7uk3GtI?authuser=0&hl=de&rclk=1
336,Bey Athletics Glandorf,49196,,4.9,50,1,1,1,1,1.96,4.824,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bey+Athletics+Glandorf/data=!4m7!3m6!1s0x47b9933fd6b18be9:0x135b62e3584baa23!8m2!3d52.0779924!4d8.0035219!16s%2Fg%2F11wqj817wr!19sChIJ6Yux1j-TuUcRI6pLWONiWxM?authuser=0&hl=de&rclk=1
337,Fahrschule Zimfer,49076,,5,49,1,1,1,1,2,4.92,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Fahrschule+Zimfer/data=!4m7!3m6!1s0x47b9e57f52eef673:0x3c27fccc80cf505a!8m2!3d52.2618227!4d8.0633278!16s%2Fg%2F1tf4d3wm!19sChIJc_buUn_luUcRWlDPgMz8Jzw?authuser=0&hl=de&rclk=1
338,Just Vital Gesundheitszentrum,49152,,4.9,48,1,1,1,1,2.04,4.82,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Just+Vital+Gesundheitszentrum/data=!4m7!3m6!1s0x47b9f8adfc01c92f:0x4344658890bb52bb!8m2!3d52.3230382!4d8.3406792!16s%2Fg%2F1td68zr3!19sChIJL8kB_K34uUcRu1K7kIhlREM?authuser=0&hl=de&rclk=1
339,Ihr Salon,49074,,4.7,47,1,1,1,1,2.08,4.623,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/Ihr+Salon/data=!4m7!3m6!1s0x47b9e50044ddb577:0xbcaf46ad19d631d9!8m2!3d52.2725007!4d8.0583929!16s%2Fg%2F11mrrn4b80!19sChIJd7XdRADluUcR2THWGa1Gr7w?authuser=0&hl=de&rclk=1
